# -11.07
# 0
# 0
# 0
# 2
# 4
# 6
# 33
# 0
# 0
# 0
53.3835 0.601233
53.8847 0.603824
54.3860 0.608694
54.8872 0.61558
55.3885 0.624258
55.8897 0.634519
56.3910 0.646136
56.8922 0.658831
57.3935 0.672236
57.8947 0.685865
58.3960 0.699117
58.8972 0.711297
59.3985 0.721701
59.8997 0.729735
60.4010 0.735038
60.9023 0.737567
61.4035 0.737594
61.9048 0.735608
62.4060 0.73219
62.9073 0.727882
63.4085 0.723106
63.9098 0.718125
64.4110 0.713049
64.9123 0.707865
65.4135 0.702484
65.9148 0.696792
66.4160 0.690696
66.9173 0.684152
67.4185 0.677177
67.9198 0.669839
68.4211 0.662238
68.9223 0.654497
69.4236 0.64675
69.9248 0.639132
70.4261 0.631782
70.9273 0.62483
71.4286 0.618391
71.9298 0.612558
72.4311 0.607398
72.9323 0.602944
73.4336 0.599201
73.9348 0.596144
74.4361 0.593731
74.9373 0.591903
75.4386 0.590597
75.9398 0.589748
76.4411 0.5893
76.9424 0.589201
77.4436 0.589411
77.9449 0.589898
78.4461 0.590644
78.9474 0.591642
79.4486 0.592894
79.9499 0.594409
80.4511 0.596199
80.9524 0.598266
81.4536 0.600592
81.9549 0.603134
82.4561 0.605805
82.9574 0.608469
83.4586 0.610937
83.9599 0.612972
84.4612 0.614307
84.9624 0.614689
85.4637 0.613935
85.9649 0.611994
86.4662 0.608965
86.9674 0.605075
87.4687 0.600622
87.9699 0.595904
88.4712 0.591176
88.9724 0.58662
89.4737 0.582351
89.9749 0.578417
90.4762 0.574821
90.9774 0.571528
91.4787 0.568482
91.9799 0.565621
92.4812 0.562884
92.9825 0.560225
93.4837 0.557615
93.9850 0.555048
94.4862 0.552535
94.9875 0.550105
95.4887 0.547794
95.9900 0.545647
96.4912 0.543708
96.9925 0.542016
97.4937 0.540602
97.9950 0.539489
98.4962 0.538686
98.9975 0.538193
99.4987 0.538
100.0000 0.538087
